userId,numCores,kernel,class,cpu,country,architecture,distribution
423023,1,2.4.37,embedded,Broadcom BCM5352,United States,unknown,OpenWrt
415271,1,2.6.35,embedded,AMD Geode LX 500 MHz,Switzerland,i586,Ubuntu
491182,1,2.6.32,embedded,Marvell Kirkwood 88F6281 1.2 GHz,Germany,unknown,Debian
443878,1,2.6.22,embedded,Broadcom BCM4716,Romania,mips,unknown
448973,1,2.6.39,embedded,MIPS 24Kc V7.4,Russian Federation,mips,OpenWrt
103856,1,2.4.37,embedded,Broadcom BCM3302 V0.6,Germany,mips,OpenWrt
453246,1,2.6.32,embedded,unknown,United States,arm,Debian
289529,4,2.6.35,embedded,Intel Atom 330  1.60GHz,Germany,i686,Ubuntu
328154,1,2.6.24,embedded,theros AR9130 rev 2 (0xb8),Switzerland,unknown,wrt54g-linux
451419,1,2.6.32,embedded,MarvellÂ® Sheeva Core Embedded CPU,Germany,arm,Debian
373951,1,2.6.38,embedded,Marvell Kirkwood 88F6281 1.2 GHz,United States,unknown,Slackware
373951,1,2.6.38,embedded,Marvell Kirkwood 88F6281 1.2 GHz,United States,unknown,Slackware
458843,0,2.6.32,embedded,unknown,United States,arm,Debian
463474,1,2.6.32,embedded,Intel XScale IXP420BC,China,arm,OpenWrt
463474,1,2.6.25,embedded,ARM Rockchip 600 Mhz,China,arm,Android
419915,1,2.6.28,embedded,ARM 926EJ-S ,France,unknown,Debian
237825,1,2.6.39,embedded,ARMv7-compatible processor rev 2 ,France,arm,Debian
111506,4,2.6.32,embedded,Intel Atom D525  1.80GHz,Norway,i686,Ubuntu
414697,1,2.6.32,embedded,Atheros AR9132,Russian Federation,mips,OpenWrt
22908,1,2.6.22,embedded,ARM 926EJ-S ,Netherlands,arm,Debian
479798,0,2.6.38,embedded,Loongson 2F,China,mips64,unknown
419334,2,2.6.35,embedded,Intel Atom D525  1.80GHz,United States,x86,Ubuntu
544991,1,2.6.32,embedded,Broadcom BCM3302 V0.6,Canada,mips,OpenWrt
436150,2,3.4.6,embedded,Intel Atom D525  1.80GHz,Belgium,x86,Fedora
484406,1,2.6.28,embedded,ARMv6-compatible processor rev 7 ,Germany,unknown,Maemo
399735,2,2.6.32,embedded,AMD Athlon II X2 255,Spain,unknown,Debian
496803,2,3.0.0,embedded,Intel Core2 Duo E8400 3.00GHz,Italy,unknown,Kubuntu
545099,1,2.6.26,embedded,Marvell XScale-IXP42x rev 2,Poland,unknown,Debian
263067,1,2.6.39,embedded,Marvell Kirkwood 88F6281 1.2 GHz,Germany,unknown,Debian
505567,1,2.6.15,embedded,unknown,Poland,ppc,MontaVista Linux
90029,0,2.4.30,embedded,Broadcom BCM3302 V0.8,Austria,mips,OpenWrt
90029,1,2.4.37,embedded,Broadcom BCM3302 V0.8,Austria,mips,OpenWrt
507801,1,2.6.32,embedded,Marvell Kirkwood 6281 ARM-compatible CPU 1.2 GHz,United States,arm,Debian
509343,2,2.6.32,embedded,AMD Athlon 64 X2 4200+,Argentina,unknown,Ubuntu
241373,1,2.6.32,embedded,Cyrix Cx486SLC,Germany,i486,Debian
100290,1,2.6.32,embedded,Atheros AR7161 MIPS 24Kc V4.12,United States,mips,OpenWrt
546060,1,3.0.4,embedded,National Semiconductor Geode SC1200 266 MHz,Finland,i586,Linux From Scratch
269231,0,2.6.26,embedded,unknown,Austria,arm,Debian
226885,1,2.6.18,embedded,AMD Duron ,Brazil,i686,CentOS
546434,1,2.6.26,embedded,ARMv6-compatible processor rev 3 (v61),Germany,arm,unknown
462878,0,2.6.24,embedded,unknown,Italy,arm,Debian
197176,1,2.6.34,embedded,MIPS 24Kc V7.4,United States,mips,OpenWrt
507585,1,2.6.32,embedded,Marvell Kirkwood 6281 ARM-compatible CPU 1.2 GHz,Portugal,unknown,Debian
232018,1,3.1.0,embedded,Intel Celeron M 1.00GHz,Belarus,i686,Debian
180185,1,2.6.32,embedded,unknown,France,arm,unknown
107848,2,3.13.0,embedded,Mobile Intel Pentium 4 2.30GHz,Norway,x86_64,Ubuntu
549162,0,3.5.7,embedded,unknown,United Kingdom,arm,Debian
28828,1,4.1.7,embedded,ARMv6-compatible processor rev 7 ,Italy,arm,Raspbian GNU/Linux
464813,0,3.1.10,embedded,unknown,Italy,arm,Arch
548137,2,2.6.33,embedded,unknown,Malaysia,unknown,Debian
477189,1,2.6.32,embedded,Realtek R1185DD,Czech Republic,unknown,Android
477189,1,2.6.39,embedded,Atheros AR9132,Czech Republic,mips,OpenWrt
476610,1,2.6.23,embedded,MIPS 24Kc V4.12,Russian Federation,mips,unknown
6560,4,3.13.0,embedded,Intel(R) Core(TM) i3-3227U CPU,Norway,i686,Ubuntu
425733,0,2.6.34,embedded,unknown,Brazil,arm,Debian
551258,2,2.6.32,embedded,Intel Atom N450  1.66GHz,Argentina,i686,Debian
551679,1,2.6.32,embedded,Broadcom BCM5352,Portugal,mips,OpenWrt
257435,1,3.2.18,embedded,Broadcom BCM2708,Slovenia,arm,unknown
552805,1,3.3.8,embedded,MIPS 24Kc V7.4,Ukraine,mips,OpenWrt
250944,0,2.6.31,embedded,unknown,Germany,arm,Fedora
226445,1,3.14.57,embedded,AMD Geode LX 500 MHz,Austria,i586,IPFire
243242,1,3.8.13,embedded,ARMv7-compatible processor rev 2 ,Hungary,arm,Ubuntu
243242,1,3.1.9,embedded,ARMv6-compatible processor rev 7 ,Hungary,arm,Debian
553152,1,3.1.9,embedded,Broadcom BCM2708,United States,unknown,Arch
400033,1,2.6.22,embedded,Marvell Kirkwood 88F6281 1.2 GHz,Poland,unknown,other
124676,0,3.2.27,embedded,unknown,Sweden,arm,Debian
144201,1,2.6.34,embedded,Marvell Kirkwood 88F6281 1.2 GHz,Poland,arm,Debian
51278,1,3.3.3,embedded,Atheros AR7242,France,mips,OpenWrt
6560,4,3.2.0,embedded,Intel Atom Processor D2700 2.13 GHz,Norway,i686,Ubuntu
408939,0,3.6.11,embedded,unknown,Romania,arm,Debian
554461,1,2.6.32,embedded,Broadcom BCM4704,Netherlands,mips,OpenWrt
164535,1,2.6.30,embedded,Atheros AR2315,Republic of Macedonia,mips,OpenWrt
164535,1,2.6.32,embedded,Atheros AR9132,Republic of Macedonia,mips,OpenWrt
286713,1,2.4.35,embedded,Broadcom BCM3302 V0.8,Poland,mips,OpenWrt
187836,0,3.1.10,embedded,unknown,Brazil,arm,Arch
546326,1,2.6.33,embedded,unknown,Germany,mips,unknown
477189,1,2.6.39,embedded,Atheros AR7240,Czech Republic,mips,OpenWrt
202529,2,3.4.2,embedded,ARM Cortex A9 Texas Instruments OMAP 4460,Argentina,unknown,Fedora
202529,1,2.6.34,embedded,Transmeta Crusoe TM-5800 1 GHz,Argentina,i386,Arch
164946,1,3.5.2,embedded,MPC8315,Spain,ppc,Debian
287402,2,2.6.37,embedded,Intel Atom D410  1.66GHz,Sweden,amd64,Debian
105901,0,2.6.33,embedded,unknown,United States,arm,Debian
524943,1,3.3.8,embedded,Atheros AR7161 MIPS 24Kc V4.12,Russian Federation,mips,OpenWrt
555590,0,3.2.27,embedded,unknown,Canada,arm,Red Flag
525411,1,3.5.1,embedded,Broadcom BCM2835,Germany,unknown,other
555906,1,2.6.32,embedded,unknown,United States,mips,OpenWrt
243242,0,3.4.91,embedded,ARM Cortex A9 1.4 GHz,Hungary,arm,Ubuntu
87261,1,2.4.32,embedded,MIPS 4KEc V6.4,France,mips,OpenWrt
48685,1,3.18.5,embedded,ARMv6-compatible processor rev 7 ,Germany,arm,Debian
537589,1,3.3.8,embedded,unknown,Poland,unknown,OpenWrt
556380,1,2.6.32,embedded,ARM 1176JZF-S 700 MHz,Germany,unknown,Debian
556541,1,3.12.8,embedded,Marvell Kirkwood 88F6281 1.2 GHz,Poland,arm,Arch
345938,0,3.2.27,embedded,unknown,Netherlands,arm,Debian
479997,0,3.6.11,embedded,unknown,Germany,arm,Arch
556757,1,3.6.11,embedded,Intel Pentium 4 3.06GHz,Mexico,x86,Arch
241713,0,3.2.27,embedded,unknown,France,arm,unknown
492023,1,3.2.0,embedded,ARM 1176JZF-S 700 MHz,Italy,unknown,Debian
534005,1,2.6.22,embedded,MIPS 74K V4.9,Romania,mips,other
543121,1,4.0.8,embedded,ARMv6-compatible processor rev 7 ,United States,arm,Debian
423023,1,3.6.11,embedded,ARM 1176JZF-S 700 MHz,United States,arm,Arch
423023,1,3.3.8,embedded,Atheros AR7240,United States,arm,OpenWrt
405177,1,3.10.18,embedded,ARMv6-compatible processor rev 7 ,United Kingdom,arm,Debian
439026,1,2.6.24,embedded,MIPS 74K V4.0,Netherlands,mips,DD-WRT
439026,1,2.6.24,embedded,MIPS 74K V4.0,Netherlands,mips,DD-WRT
439026,1,2.6.24,embedded,MIPS 74K V4.0,Netherlands,mips,DD-WRT
195348,1,3.3.8,embedded,MIPS 4KEc V6.4,Germany,mips,OpenWrt
307373,1,3.6.11,embedded,ARM 1176JZF-S 700 MHz,Czech Republic,unknown,Slackware
504261,1,3.6.11,embedded,ARM 1176JZF-S 700 MHz,Romania,arm,Raspbian GNU/Linux
86739,1,2.4.21,embedded,NEC VR4122 V7.2,Germany,mips,other
86739,1,2.4.37,embedded,Broadcom BCM3302 V0.8,Germany,mips,OpenWrt
478787,1,2.4.37,embedded,unknown,United States,mips,OpenWrt
439026,1,2.6.24,embedded,MIPS 74K V4.0,Netherlands,mips,DD-WRT
557620,0,3.6.11,embedded,unknown,Netherlands,arm,Debian
505410,1,3.3.8,embedded,Atheros AR9344,Argentina,mips,OpenWrt
269231,1,3.10.25,embedded,ARMv6-compatible processor rev 7 ,Austria,arm,Debian
269231,0,3.6.11,embedded,unknown,Austria,arm,Debian
73476,0,3.6.11,embedded,unknown,Belgium,arm,Debian
496760,1,2.6.24,embedded,Broadcom BCM4716,United Kingdom,x86,other
345904,1,3.3.8,embedded,MIPS 24Kc V7.4,Croatia,unknown,OpenWrt
354637,1,2.4.37,embedded,Broadcom BCM5352,Sweden,mips,wrt54g-linux
425729,0,3.6.11,embedded,unknown,Italy,arm,Debian
249666,0,3.3.8,embedded,unknown,United States,mips,OpenWrt
193191,1,3.4.29,embedded,unknown,Netherlands,unknown,Debian
193191,1,3.6.11,embedded,unknown,Netherlands,unknown,Debian
296949,1,3.18.5,embedded,ARMv6-compatible processor rev 7 ,Netherlands,arm,Raspbian GNU/Linux
257676,1,3.12.19,embedded,Broadcom BCM2708,Russian Federation,arm,Debian
238385,1,3.6.11,embedded,ARM 1176JZF-S 700 MHz,Finland,arm,other
260012,0,3.6.11,embedded,unknown,Germany,arm,Debian
260012,1,3.12.28,embedded,ARMv6-compatible processor rev 7 ,Germany,arm,Debian
478248,1,2.0.4,embedded,Arm Marvell Kirkwood 88F6281 SoC 1.2Ghx,Italy,i386,Debian
335761,1,2.6.32,embedded,Broadcom BCM4716,United States,mips,OpenWrt
561558,1,3.3.8,embedded,Broadcom BMIPS3330 V0.7,United States,mips,OpenWrt
544817,1,3.6.11,embedded,ARMv6-compatible processor,Netherlands,arm,Debian
100389,1,2.6.18,embedded,Brcm4380,Austria,mips,DreamLinux
100389,1,3.6.11,embedded,ARMv6-compatible processor,Austria,unknown,Debian
61982,2,2.6.32,embedded,Marvell Kirkwood 88F6281 1.2 GHz,Sweden,arm,Debian
61982,2,3.10.4,embedded,Marvell Kirkwood 88F6281 1.2 GHz,Sweden,arm,Debian
61982,2,3.6.11,embedded,ARMv6-compatible processor rev 7 ,Netherlands,arm,Debian
410589,1,3.18.7,embedded,ARMv6-compatible processor rev 7 ,Finland,arm,Debian
260012,1,3.12.22,embedded,ARMv6-compatible processor rev 7 ,Germany,arm,Debian
543606,1,4.4.4,embedded,ARMv6-compatible processor rev 7 ,United Kingdom,arm,Raspbian GNU/Linux
562968,1,3.4.61,embedded,ARM Cortex A8 Hummingbird 1GHz,Poland,arm,Debian
307373,1,2.6.32,embedded,Broadcom BCM4702,Czech Republic,mips,OpenWrt
31326,2,2.6.32,embedded,e500v2,Germany,ppc,other
31326,1,2.6.32,embedded,Marvell Kirkwood 88F6281 1.2 GHz,Germany,arm,other
563361,0,3.6.11,embedded,unknown,Netherlands,arm,Debian
543121,4,4.0.8,embedded,ARMv7-compatible processor rev 5,United States,arm,Debian
243242,1,3.8.13,embedded,ARMv7-compatible processor rev 2 ,Hungary,arm,Ubuntu
321184,0,3.4.61,embedded,unknown,Germany,arm,Gentoo Linux
319019,1,3.6.11,embedded,ARMv6-compatible processor rev 7 ,Austria,arm,unknown
563628,1,3.10.18,embedded,unknown,United States,unknown,Debian
368769,0,2.6.23,embedded,unknown,Netherlands,unknown,other
328559,2,3.6.9,embedded,MARVELL ARM v7,Netherlands,unknown,geexbox
314257,1,3.6.11,embedded,unknown,Italy,arm,other
268074,1,3.10.31,embedded,Marvell Kirkwood 88F6281 1.2 GHz,Germany,unknown,Debian
564854,1,3.10.25,embedded,ARMv6-compatible processor rev 7 ,United States,arm,Slackware
564952,1,3.5.7,embedded,Atheros AR7242,United Kingdom,mips,OpenWrt
564952,1,3.5.7,embedded,Atheros AR7240,United Kingdom,mips,OpenWrt
543121,1,4.1.13,embedded,ARMv6-compatible processor rev 7 ,United States,arm,Debian
68381,1,3.10.20,embedded,ARM 1176JZF-S 700 MHz,Brazil,arm,other
68381,1,3.2.28,embedded,Atheros AR7161 MIPS 24Kc V4.12,Brazil,unknown,OpenWrt
419426,1,3.8.8,embedded,ARM 1176JZF-S 700 MHz,Italy,unknown,Debian
368285,1,3.3.8,embedded,RaLink RT288x/RT305x WiSoC,Poland,mips,OpenWrt
531543,1,3.10.21,embedded,ARMv6-compatible processor rev 7 ,United States,arm,Debian
531543,1,3.10.24,embedded,ARMv6-compatible processor rev 7 ,United States,arm,Debian
79047,1,3.10.29,embedded,ARMv6-compatible processor rev 7,Sweden,arm,other
79047,1,3.8.0,embedded,unknown,Sweden,unknown,unknown
250944,1,2.6.22,embedded,Broadcom BCM5357,Germany,mips,unknown
566341,1,3.18.14,embedded,ARMv6-compatible processor rev 7 ,Austria,arm,Arch
566341,1,4.0.8,embedded,ARMv6-compatible processor rev 7 ,Austria,arm,Arch
566341,2,2.6.32,embedded,Freescale PowerPC QoriQ,Austria,ppc,Debian
250944,1,2.4.37,embedded,Broadcom BCM3302 V0.8,Germany,mips,unknown
363317,1,3.6.11,embedded,ARM 1176JZF-S 700 MHz,United States,arm,Arch
430842,1,3.8.13,embedded,ARMv7-compatible processor rev 2 ,Italy,arm,Arch
566531,1,3.8.13,embedded,ARMv7-compatible processor rev 2 ,Italy,arm,Arch
567942,1,3.10.36,embedded,ARM 1176JZF-S 700 MHz,United States,arm,Arch
378830,0,3.4.79,embedded,unknown,Spain,arm,Ubuntu
378830,4,3.0.36,embedded,ARMv7-compatible processor rev 0,Spain,arm,Android
342815,1,3.18.7,embedded,ARMv6-compatible processor rev 7 ,New Zealand,arm,Debian
342815,1,3.10.21,embedded,ARMv6-compatible processor rev 7 ,New Zealand,arm,Debian
257676,1,3.3.8,embedded,MIPS 24Kc V7.4,Russian Federation,mips,OpenWrt
574368,1,3.12.23,embedded,ARMv6-compatible processor rev 7 ,United States,arm,Arch
22534,2,4.2.0,embedded,ARMv7-compatible processor rev 10,Germany,arm,Debian
14359,1,3.6.11,embedded,ARMv6-compatible processor rev 7 ,United States,arm,Debian
14359,1,3.6.11,embedded,ARMv6-compatible processor rev 7 ,United States,arm,Debian
14359,1,3.6.11,embedded,ARMv6-compatible processor rev 7 ,United States,arm,Debian
575089,1,3.4.75,embedded,ARMv7-compatible processor rev 4,Norway,arm,other
353844,1,3.12.35,embedded,ARMv6-compatible processor rev 7 ,Luxembourg,arm,Raspbian GNU/Linux
430842,1,3.12.26,embedded,ARMv6-compatible processor rev 7 ,Italy,arm,Arch
385122,0,3.12.22,embedded,ARMv6-compatible processor rev 7 ,Italy,arm,Debian
579395,1,3.10.25,embedded,ARMv6-compatible processor rev 7 ,Italy,arm,Debian
579671,1,3.3.8,embedded,MIPS 24Kc V7.4,Germany,mips,OpenWrt
46119,1,3.14.19,embedded,Intel Core i3-370M Processor 2.40 GHz,France,arm,Debian
410589,1,3.10.49,embedded,MIPS 24Kc V7.4,Finland,mips,OpenWrt
224411,1,4.1.18,embedded,ARMv6-compatible processor rev 7 ,Netherlands,arm,Raspbian GNU/Linux
241373,1,3.2.0,embedded,Intel Atom Z530  1.60GHz,Germany,i686,Debian
583795,1,3.12.28,embedded,ARMv6-compatible processor,United States,arm,Debian
527321,1,3.3.8,embedded,Ralink RT3052F WiSoC,Poland,mips,OpenWrt
296949,1,3.18.7,embedded,ARMv6-compatible processor rev 7 ,United States,arm,Raspbian GNU/Linux
238615,1,3.12.35,embedded,ARMv6-compatible processor,Argentina,arm,Arch
111868,2,3.4.104,embedded,ARM Cortex A7,Finland,arm,Debian
224411,0,3.8.7,embedded,Brcm 4380,Netherlands,mips,OpenEmbedded
529906,1,3.18.6,embedded,ARMv6-compatible processor rev 7 ,United States,arm,Debian
335962,1,2.6.24,embedded,ARM 926EJ-S ,Germany,unknown,other
543895,0,3.4.90,embedded,unknown,Germany,arm,Arch
566341,1,3.18.14,embedded,unknown,Austria,mips,OpenWrt
566341,1,3.10.49,embedded,Atheros AR9344,Austria,mips,OpenWrt
52417,0,2.6.39,embedded,unknown,Netherlands,arm,Debian
586067,1,3.12.22,embedded,ARMv6-compatible processor rev 7 ,United States,arm,Debian
321184,1,3.18.9,embedded,ARMv6-compatible processor rev 7 ,Germany,arm,Gentoo Linux
543606,1,4.1.16,embedded,ARMv6-compatible processor rev 7 ,United Kingdom,arm,Raspbian GNU/Linux
543606,4,4.4.4,embedded,ARMv7-compatible processor rev 5,United Kingdom,arm,Raspbian GNU/Linux
543606,1,4.4.4,embedded,ARMv6-compatible processor rev 7 ,United Kingdom,arm,Raspbian GNU/Linux
572992,0,3.18.17,embedded,MIPS 74Kc V4.0,Brazil,mips,OpenWrt
543606,1,4.4.4,embedded,ARMv6-compatible processor rev 7 ,United Kingdom,arm,Raspbian GNU/Linux
224411,4,4.1.18,embedded,ARMv7-compatible processor rev 5,Netherlands,arm,Raspbian GNU/Linux
543606,1,4.4.5,embedded,ARMv6-compatible processor rev 7 ,United Kingdom,arm,Raspbian GNU/Linux
558505,4,3.0.35,embedded,ARMv7-compatible processor ,Belgium,arm,Debian
332716,1,3.12.28,embedded,ARMv6-compatible processor rev 7 ,Austria,arm,Raspbian GNU/Linux
587697,unknown,3.18.5,embedded,ARMv6-compatible processor,Germany,arm,Raspbian GNU/Linux
65455,1,3.18.11,embedded,unknown,Greece,arm,Raspbian GNU/Linux
475878,1,3.1.18,embedded,BCM2835,Belgium,arm,Raspbian GNU/Linux
475878,unknown,4.1.13,embedded,Broadcom SoC,Belgium,arm,Raspbian GNU/Linux
66563,1,3.16.7,embedded,AMD Geode LX 500 MHz,Belgium,i586,Debian
167126,0,3.7.7,embedded,MIPS 24Kc V4.12,Romania,mips,OpenWrt
174005,4,3.18.8,embedded,ARMv7-compatible processor rev 5,Estonia,arm,Raspbian GNU/Linux
174005,1,3.10.32,embedded,MIPS 24Kc V7.4,Estonia,mips,OpenWrt
400151,1,3.16.3,embedded,unknown,Spain,arm,OpenELEC
543121,4,4.0.8,embedded,ARMv7-compatible processor rev 5,United States,arm,Debian
342687,1,3.10.49,embedded,Atheros AR7161 MIPS 24Kc V4.12,Romania,mips,OpenWrt
87261,2,4.0.0,embedded,ARMv7-compatible processor rev 4,France,arm,Debian
413930,0,3.10.49,embedded,MIPS 24Kc V7.4,United Kingdom,mips,OpenWrt
410349,1,3.14.15,embedded,ARMv7-compatible processor rev 5,Denmark,arm,Debian
284565,4,4.1.17,embedded,ARMv7-compatible processor rev 5,Italy,arm,Slackware
543606,4,4.4.4,embedded,ARMv7-compatible processor rev 4,United Kingdom,arm,Raspbian GNU/Linux
587190,1,3.19.0,desktop,Intel Pentium 4 3.40GHz,Spain,x86,Linux Mint
54611,1,2.6.11,games,PowerPC G3,United States,ppc,Debian
422197,6,4.1,games,unknown,Germany,amd64,Ubuntu
423825,2,2.6.26,handheld,Intel Pentium 4 3.40GHz,Switzerland,i686,Debian
430842,2,3.13.6,handheld,Intel Pentium 4 2.80GHz,Italy,i686,Arch
400913,1,2.4.18,handheld,Intel Celeron 1100MHz,United Kingdom,arm,OpenZaurus
343655,2,2.6.38,handheld,Intel Core Duo T2300  1.66GHz,France,i686,Ubuntu
395583,1,2.6.21,handheld,ARM Cortex A7 OMAP 2420,France,unknown,Maemo
440571,1,2.6.21,handheld,ARMv6-compatible processor,United Kingdom,arm,Maemo
198288,1,2.6.21,handheld,ARMv6-compatible processor rev 2,Canada,arm,Maemo
238615,1,3.0.1,handheld,Intel Atom N270 1.60GHz,Argentina,i686,Arch
55899,1,2.6.21,handheld,ARMv6-compatible processor,Brazil,arm,unknown
410733,2,2.6.33,handheld,Intel Atom N270 1.60GHz,United Kingdom,i686,Puppy Linux
1232,1,2.4.6,handheld,unknown,United States,unknown,unknown
521159,2,3.1.5,handheld,AMD Athlon 64 X2 Dual Core 3600+,Spain,i686,Arch
511240,4,2.6.37,handheld,Intel Core i5-750  2.67GHz,Spain,unknown,openSUSE
39447,1,2.6.32,handheld,ARM Cortex A7 OMAP 3610,Canada,unknown,Android
187949,2,2.6.36,handheld,Tegra 2  1.2GHz,Spain,arm,Android
146616,1,2.6.21,handheld,ARMv6-compatible processor,Slovenia,unknown,Maemo
544235,2,2.6.38,handheld,Intel Atom N435  1.33GHz,Russian Federation,i686,Debian
166176,1,2.6.29,handheld,ARMv7-compatible processor rev 2 ,United States,arm,Android
500399,1,2.6.21,handheld,ARM Cortex A7 OMAP 2420,Czech Republic,unknown,Maemo
544761,1,2.6.32,handheld,ARMv6-compatible processor rev 6,Canada,unknown,Android
497631,1,2.6.29,handheld,ARMv6-compatible processor rev 5,Brazil,unknown,Android
459080,1,2.6.35,handheld,ARM Cortex A8 Hummingbird 1GHz,United States,arm,Android
547652,1,2.6.32,handheld,ARM Cortex A8 OMAP 3621,United States,unknown,CyanogenMod
548422,0,3.0.0,handheld,Intel Pentium M 900MHz,Indonesia,unknown,Ubuntu
550301,0,3.0.2,handheld,unknown,India,x86,Debian
490016,1,2.6.38,handheld,Tegra 2  1.2GHz,Italy,i386,Android
361530,1,2.6.23,handheld,unknown,Mexico,unknown,Android
162325,4,4.0.0,handheld,AMD Phenom II X4 945,Japan,amd64,Debian
459016,1,2.6.32,handheld,Virtualbox ,Hungary,unknown,Android
342487,1,2.4.18,handheld,Intel XScale PXA255,Germany,arm,other
553691,2,3.3.2,handheld,unknown,Algeria,unknown,Linux Mint
554638,1,2.6.38,handheld,ARMv7-compatible processor ,Canada,arm,Android
554701,0,2.6.39,handheld,Tegra 2  1.2GHz,France,unknown,Android
420417,4,3.1.10,handheld,Tegra 2  1.6GHz,United States,arm,Android
544798,2,3.2.0,handheld,AMD C-50,Malaysia,x86_64,Kubuntu
555655,2,3.0.31,handheld,ARM Cortex A9 Texas Instruments OMAP 4460,Netherlands,arm,Android
555655,4,3.1.10,handheld,Tegra 2  1.6GHz,Netherlands,arm,Android
22741,4,3.1.10,handheld,ARMv7-compatible processor ,United States,unknown,Android
328934,2,2.6.39,handheld,Tegra 2  1.2GHz,Indonesia,arm,Android
283745,1,3.1.10,handheld,ARMv7-compatible processor ,Netherlands,unknown,Android
450370,8,3.13.0,handheld,Intel Core i7-950  3.07GHz,Spain,i686,Kubuntu
547652,2,3.4.67,handheld,ARMv7-compatible processor rev 4,United States,arm,Android
345938,2,3.0.8,handheld,ARMv6-compatible processor rev 7 ,Netherlands,arm,Android
345938,4,3.1.10,handheld,ARMv7-compatible processor rev 9,Netherlands,arm,Android
562512,4,3.0.31,handheld,ARM Cortex A9,United States,unknown,Android
454036,2,2.6.39,handheld,Tegra 2  1.2GHz,United Kingdom,arm,Android
293277,2,2.6.39,handheld,ARMv7-compatible processor rev 0,Switzerland,arm,Android
66363,2,2.6.35,handheld,Qualcomm Snapdragon S3 APQ8060,Germany,unknown,other
403332,4,3.1.10,handheld,ARMv7-compatible processor rev 9,Lithuania,arm,Android
84820,4,3.4.10,handheld,Krait 1.5 GHz ,United States,unknown,Android
529122,4,3.1.10,handheld,ARMv7-compatible processor rev 9,Netherlands,arm,Android
108731,2,3.0.31,handheld,ARMv6-compatible processor rev 7 ,United States,arm,Android
358692,2,3.4.5,handheld,ARMv7-compatible processor rev 0,Germany,arm,Android
565695,2,3.4.39,handheld,ARM Cortex A15,United Kingdom,arm,Android
79047,2,3.8.0,handheld,unknown,Sweden,unknown,unknown
79047,4,3.8.0,handheld,unknown,Sweden,unknown,Android
93925,4,3.3.0,handheld,ARMv6-compatible processor rev 7 ,Netherlands,arm,Android
577348,4,3.1.10,handheld,ARMv7-compatible processor rev 9,Australia,arm,Android
378830,8,3.4.39,handheld,ARMv7-compatible processor rev 0,Spain,arm,Android
461240,0,3.2.41,handheld,unknown,Venezuela,i686,Slackware
349999,2,4.3.0,headless,Marvell Kirkwood 88F6281 1.2 GHz,Netherlands,x86_64,Debian
107848,1,4.1.13,headless,ARMv6-compatible processor rev 7 ,Norway,arm,Raspbian GNU/Linux
107848,1,4.1.7,headless,ARMv6-compatible processor rev 7 ,Norway,arm,Raspbian GNU/Linux
460385,2,3.16.0,headless,AMD Geode LX 500 MHz,Spain,x86_64,Debian
159678,1,2.6.33,headless,ARM 926EJ-S ,Germany,arm,Debian
223920,4,3.16.0,desktop,unknown,New Zealand,amd64,Debian
107848,4,3.0.0,htpc,Intel Core i3-2130  3.40GHz,Ireland,x86_64,Linux Mint
428418,4,4.0.5,htpc,Intel Core i5-4200U  1.60GHz,United States,x86_64,Arch
490845,4,4.1.18,htpc,ARMv7-compatible processor rev 5,France,arm,OpenELEC
461856,1,3.13.0,htpc,AMD Sempron LE-1250,Germany,x86_64,Ubuntu
559891,6,3.16.0,htpc,AMD FX-6300 Six-Core,United Kingdom,x86_64,Ubuntu
559891,1,3.19,htpc,ARM1176JZF-S (700 MHz),United Kingdom,arm,OpenELEC
437175,4,3.16.0,htpc,AMD Athlon(tm) 5350 APU with Radeon(tm) R3,United Kingdom,x86_64,Linux Mint
271196,4,4.1.12,htpc,ARMv7-compatible processor ,United States,arm,OpenELEC
271196,4,4.1.12,htpc,ARMv7-compatible processor ,United States,arm,OpenELEC
595878,1,3.17.8,htpc,ARMv6-compatible processor rev 7 ,United Kingdom,arm,OpenELEC
457941,2,3.0.8+,htpc,ARM Cortex A8 Hummingbird 1GHz,Hungary,arm,Ubuntu
7293,8,2.6.40,laptop,unknown,Australia,i386,Fedora
33273,4,2.6.38,laptop,Intel Core i5-560M  2.67GHz,Canada,x86_64,Ubuntu
73444,2,2.6.38,laptop,Intel Core Duo T2300  1.66GHz,United States,i686,Ubuntu
73666,2,2.6.32,laptop,Intel Pentium Processor T3200 2.00 GHz,New Zealand,i686,Ubuntu
86746,4,3.13.0,laptop,Intel Core i3-2350M  2.30GHz,Germany,x86_64,Ubuntu
109700,1,2.4.36,laptop,unknown,Germany,i386,Debian
176911,4,3.0.4,laptop,Intel Core i7-2630QM  2.00GHz,Spain,x86_64,Gentoo Linux
198611,8,3.13.0,laptop,Intel Core i7-3630QM  2.40GHz,Germany,x86_64,Ubuntu
